REMOVE THIS COLUMN (KEEP THIS ROW),node_id,url_alias,title,langcode,uuid,uid,changed,created,field_description,field_extent,file
LABEL (REMOVE THIS ROW),Node ID,URL alias,Title,Drupal language code,UUID,User ID,Changed,Created,Description,Extent,
NUMBER OF VALUES ALLOWED (REMOVE THIS ROW),1,1,1,1,1,1,1,1,1,unlimited,
,2868,/group/james-merrill-linn-bucknellian-war/january-1-1862,"January 1, 1862",en,3dc26db3-7705-43b5-8bed-a08f8a913a79,9,2026-03-17T14:18:28+00:00,2026-01-28T01:26:14+00:00,,,1862-01-01_0_0_0_0_0_0_0_0_0_0_0_0_0_0.xml
,2864,/group/james-merrill-linn-bucknellian-war/december-28-1861,"December 28, 1861",en,ce3196dd-3b5c-406a-9d3e-2f0ffccf5070,9,2026-03-02T16:35:44+00:00,2026-01-28T01:21:00+00:00,,,1861-12-28_0_0_0_0_0_0_0_0_0_0_0_0.xml
,2862,/group/james-merrill-linn-bucknellian-war/december-26-1861,"December 26, 1861",en,5b8ada68-e446-4363-88a9-8c9ac96595bc,9,2026-03-17T14:19:32+00:00,2026-01-28T01:18:48+00:00,,,1861-12-26_0_0_0_0_0_0_0_0_0_0_0.xml
,2975,/group/james-merrill-linn-bucknellian-war/june-4-1862,"June 4, 1862",en,890453ff-ea8f-4202-a38f-79be3cb11f61,9,2026-03-02T02:09:31+00:00,2026-01-28T03:13:08+00:00,,,1862-06-04_0_0_0_0_0_0_0_0.xml
,2976,/group/james-merrill-linn-bucknellian-war/june-5-1862,"June 5, 1862",en,a8686dd4-2e1a-4539-8d3a-9a6553266c11,9,2026-03-02T02:11:40+00:00,2026-01-28T03:14:01+00:00,,,1862-06-05_0_0_0_0_0_1_0_0.xml
,2923,/group/james-merrill-linn-bucknellian-war/march-3-1862,"March 3, 1862",en,766c3fa1-863d-4912-96c8-dd547ca4d86b,9,2026-03-04T22:15:06+00:00,2026-01-28T02:25:14+00:00,,,1862-03-03_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0.xml
,2994,/group/james-merrill-linn-bucknellian-war/march-12-1862,"March 12, 1862",en,c0039fde-7690-4e55-8e47-c38b8a3c76ba,9,2026-03-17T18:46:48+00:00,2026-01-29T18:53:07+00:00,,,1862-03-12_0_0_0_0_0_0_0_0_0_0_0.xml
,2971,/group/james-merrill-linn-bucknellian-war/may-31-1862,"May 31, 1862",en,9abd9356-9eb2-4b8e-be45-ff86122f0554,9,2026-03-19T16:59:43+00:00,2026-01-28T03:09:59+00:00,,,1862-05-31_1_0_0_0_0_0_0_0_0_0_0_1_0_0.xml
,2931,/group/james-merrill-linn-bucknellian-war/march-11-1862,"March 11, 1862",en,79a752fc-c025-4167-9b2f-988f7ca5a28c,9,2026-03-17T18:45:12+00:00,2026-01-28T02:31:27+00:00,,,1862-03-11_0_0_0_0_0_0_0_0_0_0_0_0_0_0.xml
,2922,/group/james-merrill-linn-bucknellian-war/march-2-1862,"March 2, 1862",en,87783618-5f31-4b30-9465-1d52d5eb7dd7,9,2026-03-04T22:14:09+00:00,2026-01-28T02:24:25+00:00,,,1862-03-02_0_0_0_0_0_0_0_0_0_0_0.xml
,2878,/group/james-merrill-linn-bucknellian-war/january-15-1862,"January 15, 1862",en,431b4088-0678-49fc-8363-81a63a283cc1,9,2026-03-04T16:46:34+00:00,2026-01-28T01:44:21+00:00,,,1862-01-15_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0.xml
,2929,/group/james-merrill-linn-bucknellian-war/march-9-1862,"March 9, 1862",en,9788c9a7-a921-49b4-b144-c7a782b6812a,9,2026-03-17T18:41:01+00:00,2026-01-28T02:29:42+00:00,,,1862-03-09_0_0_0_0_0_0_0_0_0_0_0_0_0.xml
,2927,/group/james-merrill-linn-bucknellian-war/march-7-1862,"March 7, 1862",en,fb6ab16a-17fb-4c97-9011-435bdf2d7714,9,2026-03-04T16:09:03+00:00,2026-01-28T02:28:22+00:00,,,1862-03-07_0_0_0_0_0_0_0_0_0.xml
,2926,/group/james-merrill-linn-bucknellian-war/march-6-1862,"March 6, 1862",en,cd58fe7a-a219-4526-9bf3-dd14e4cfb40c,9,2026-03-04T16:08:06+00:00,2026-01-28T02:27:33+00:00,,,1862-03-06_0_0_0_0_0_0_0_0_0_0.xml
,2928,/group/james-merrill-linn-bucknellian-war/march-8-1862,"March 8, 1862",en,52f5114a-a175-43aa-8c69-a3372a9b74ad,9,2026-03-05T02:23:59+00:00,2026-01-28T02:28:51+00:00,,,1862-03-08_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0.xml
,2861,/group/james-merrill-linn-bucknellian-war/december-25-1861,"December 25, 1861",en,26961239-78f7-490a-9159-970b55efc8ca,9,2026-03-02T16:20:35+00:00,2026-01-28T01:17:49+00:00,,,1861-12-25_0_0_0_0_0_0_0_0_0_0_0.xml
,2842,/group/james-merrill-linn-bucknellian-war/december-5-1861,"December 5, 1861",en,06a794f3-09e9-44a0-86ca-dd6fe2179edf,9,2026-03-16T14:28:07+00:00,2026-01-28T00:49:10+00:00,,,1861-12-05_0_0_0_0_0_0_0_0_0_0_1_0.xml
,2858,/group/james-merrill-linn-bucknellian-war/december-22-1861,"December 22, 1861",en,9c7a0274-e004-4172-a156-964e0b383ffc,9,2026-03-08T18:14:03+00:00,2026-01-28T01:12:57+00:00,,,1861-12-22_0_0_0_0_0_0.xml
,2850,/group/james-merrill-linn-bucknellian-war/december-14-1861,"December 14, 1861",en,a565d7e8-858f-4f72-bcf8-1421e6745de2,9,2026-03-18T05:31:02+00:00,2026-01-28T01:01:41+00:00,,,1861-12-14_0_0_0_0_0_0_0_0_1_0_0_0.xml
,2849,/group/james-merrill-linn-bucknellian-war/december-13-1861,"December 13, 1861",en,d34d1644-b4ee-4b45-b1c0-2a5657126cbc,9,2026-03-12T04:20:02+00:00,2026-01-28T01:00:27+00:00,,,1861-12-13_0_0_0_0_0_0_0_0_1.xml
,2848,/group/james-merrill-linn-bucknellian-war/december-12-1861,"December 12, 1861",en,edcbe64f-2454-442a-8ab4-e3b4f98bcf60,9,2026-03-13T15:24:55+00:00,2026-01-28T00:59:10+00:00,,,1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml
,2846,/group/james-merrill-linn-bucknellian-war/december-10-1861,"December 10, 1861",en,657cd00b-597e-4da7-a8e3-b2968e53808d,9,2026-03-12T04:08:03+00:00,2026-01-28T00:56:02+00:00,,,1861-12-10_0_0_0_0_1_0_0_0_0_1.xml
,2845,/group/james-merrill-linn-bucknellian-war/december-8-1861,"December 8, 1861",en,ed43606a-9b52-4b71-9308-3e9f561d3ae6,9,2026-03-13T14:33:12+00:00,2026-01-28T00:54:31+00:00,,,
,2844,/group/james-merrill-linn-bucknellian-war/december-7-1861,"December 7, 1861",en,be64cd2c-c90d-4b25-ad22-a5c6f3d3bf71,9,2026-03-16T14:46:27+00:00,2026-01-28T00:52:26+00:00,,,1861-12-07_0_0_0_0_0_0_0_0_0_1_0_0.xml
,2843,/group/james-merrill-linn-bucknellian-war/december-6-1861,"December 6, 1861",en,36c81e22-d339-45f2-bfdd-47ec9fd50f74,9,2026-03-16T14:28:51+00:00,2026-01-28T00:51:11+00:00,,,1861-12-06_0_0_0_0_0_0_0_0_0_0.xml
,2841,/group/james-merrill-linn-bucknellian-war/december-4-1861,"December 4, 1861",en,a2b6f804-1eee-441b-ad0b-19ca900789e2,9,2026-03-16T14:27:20+00:00,2026-01-28T00:47:20+00:00,,,1861-12-04_0_0_0_0_0_0_0_0_0_0_0.xml
,2840,/group/james-merrill-linn-bucknellian-war/december-3-1861,"December 3, 1861",en,e3cc934e-e0b1-4a9a-9c3f-18ef39f8a490,9,2026-03-16T14:26:31+00:00,2026-01-28T00:46:01+00:00,,,1861-12-03_0_0_0_0_0_0_0_0_0_0_1.xml
,2839,/group/james-merrill-linn-bucknellian-war/november-24-1861,"November 24, 1861",en,c554d14d-4272-45e9-849f-acf9baa41808,9,2026-03-18T05:25:11+00:00,2026-01-28T00:44:37+00:00,,,1861-11-24_0_0_0_0_0_0_0_0_3_0_0_0.xml
,2930,/group/james-merrill-linn-bucknellian-war/march-10-1862,"March 10, 1862",en,57a3fe42-2a84-4d07-af01-c86002ad2a72,9,2026-03-17T18:42:42+00:00,2026-01-28T02:30:33+00:00,,,1862-03-10_1_0_0_0_0_0_0_0_0_0.xml
,2925,/group/james-merrill-linn-bucknellian-war/march-5-1862,"March 5, 1862",en,464904ab-8755-4b86-9359-d9bb93b41f8b,9,2026-03-22T21:54:39+00:00,2026-01-28T02:26:46+00:00,,,1862-03-05_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0.xml
,2973,/group/james-merrill-linn-bucknellian-war/june-2-1862,"June 2, 1862",en,eee483af-fe39-4587-8a54-8ab99968c9e9,9,2026-02-27T16:46:53+00:00,2026-01-28T03:11:28+00:00,,,1862-06-02_0_0_0_0_0_0_0.xml
,2972,/group/james-merrill-linn-bucknellian-war/june-1-1862,"June 1, 1862",en,2b4e4640-32b7-4076-8387-dda7b4bb0e5d,9,2026-03-02T01:36:12+00:00,2026-01-28T03:10:44+00:00,,,1862-06-01_0_0_0_0_0_0_0_0.xml
,2863,/group/james-merrill-linn-bucknellian-war/december-27-1861,"December 27, 1861",en,5e12c10a-7e80-4d52-b4f6-4ce8c6d65104,9,2026-03-02T16:32:06+00:00,2026-01-28T01:20:01+00:00,,,1861-12-27_0_0_0_0_0_0_0_0_0_0_0.xml
,2860,/group/james-merrill-linn-bucknellian-war/december-24-1861,"December 24, 1861",en,2d8fbc71-17bf-4a5e-b250-e6eddb20a829,9,2026-03-02T16:18:42+00:00,2026-01-28T01:16:39+00:00,,,1861-12-24_0_0_0_0_0_0_0_0_0_0_0.xml
,2859,/group/james-merrill-linn-bucknellian-war/december-23-1861,"December 23, 1861",en,ea96cb7c-574b-4e85-96cf-0d4bc7aba0d9,9,2026-03-17T14:20:34+00:00,2026-01-28T01:14:21+00:00,,,1861-12-23_0_0_0_0_0_0_0_0_0_0_0_1_0_3_3_0_0_0_0_0_0.xml
,2924,/group/james-merrill-linn-bucknellian-war/march-4-1862,"March 4, 1862",en,fa91ea75-9d5a-4544-b8f6-cac464ed9e37,9,2026-03-04T22:15:46+00:00,2026-01-28T02:26:00+00:00,,,1862-03-04_0_0_0_0_0_0_0_0_3_0_0.xml
,2959,/group/james-merrill-linn-bucknellian-war/may-16-1862,"May 16, 1862",en,ffe1d6b0-a272-41b7-9f3b-bf99336d7f90,9,2026-03-13T18:31:46+00:00,2026-01-28T02:57:54+00:00,,,1862-05-16_0_0_0_0_0.xml
,2949,/group/james-merrill-linn-bucknellian-war/april-13-1862,"April 13, 1862",en,717de4db-b75f-4551-98d9-593d72a5956f,9,2026-03-06T18:51:40+00:00,2026-01-28T02:47:37+00:00,,,1862-04-13_0_0_0_0_0_0_0_1_0_0_1_0_0.xml
,2965,/group/james-merrill-linn-bucknellian-war/may-24-1862,"May 24, 1862",en,51f36151-7b1c-4735-997a-3ba78bedde1a,9,2026-03-13T18:37:10+00:00,2026-01-28T03:04:02+00:00,,,1862-05-24_0_0_0_0.xml
,2960,/group/james-merrill-linn-bucknellian-war/may-17-1862,"May 17, 1862",en,63c03fee-9e7b-4b08-936e-17bccce5f81f,9,2026-03-13T18:30:03+00:00,2026-01-28T02:58:41+00:00,,,1862-05-17_0_0_0_0.xml
,2934,/group/james-merrill-linn-bucknellian-war/march-25-1862,"March 25, 1862",en,1cf0b41e-8e82-4e79-a62a-4238ae37256b,9,2026-03-18T00:13:10+00:00,2026-01-28T02:34:01+00:00,,,1862-03-25_0_0_0_0_0_0_0_0.xml
,2950,/group/james-merrill-linn-bucknellian-war/april-14-1862,"April 14, 1862",en,f580305f-90c4-47cd-a35c-4884f9d1ff89,9,2026-03-06T18:52:59+00:00,2026-01-28T02:48:32+00:00,,,1862-04-14_0_0_0_0_0.xml
,2966,/group/james-merrill-linn-bucknellian-war/may-26-1862,"May 26, 1862",en,ddc8ac2f-5e0e-40f0-b6ee-b6703f432500,9,2026-03-13T17:29:03+00:00,2026-01-28T03:05:42+00:00,,,1862-05-26_0_0_0_0_0.xml
,2961,/group/james-merrill-linn-bucknellian-war/may-18-1862,"May 18, 1862",en,84c1a550-58dd-4565-8671-583aa6291586,9,2026-03-13T18:25:00+00:00,2026-01-28T02:59:39+00:00,,,1862-05-18_0_0_0_0.xml
,2956,/group/james-merrill-linn-bucknellian-war/may-10-1862,"May 10, 1862",en,f28d7591-e935-4da1-a871-bc74793e3f85,9,2026-03-13T17:07:09+00:00,2026-01-28T02:54:58+00:00,,,1862-05-10_0_0_0.xml
,2903,/group/james-merrill-linn-bucknellian-war/february-10-1862,"February 10, 1862",en,6617cd9a-6b3b-4eb1-9bc4-0944e73ef836,9,2026-03-04T19:55:55+00:00,2026-01-28T02:06:41+00:00,,,1862-02-10_0_0_0_0_0_0_0_0_0_0_0_0.xml
,2951,/group/james-merrill-linn-bucknellian-war/april-15-1862,"April 15, 1862",en,231609b1-91fe-4fc5-ae07-8ae81bea66c4,9,2026-03-04T16:24:18+00:00,2026-01-28T02:49:32+00:00,,,1862-05-15_1_0_0_0_0_0_0_0_0_0.xml
,2967,/group/james-merrill-linn-bucknellian-war/may-27-1862,"May 27, 1862",en,4bc4da1a-3fcf-4f8e-8944-22f9f5985fb2,9,2026-03-13T17:18:16+00:00,2026-01-28T03:06:28+00:00,,,1862-05-27_0_0_0_0_0.xml
,2962,/group/james-merrill-linn-bucknellian-war/may-19-1862,"May 19, 1862",en,4a45a0d1-b5df-4285-a432-ba8005e182ca,9,2026-03-13T18:20:25+00:00,2026-01-28T03:00:36+00:00,,,1862-05-19_0_0_0.xml
,2957,/group/james-merrill-linn-bucknellian-war/may-14-1862,"May 14, 1862",en,111ca115-a0ff-42e6-bf1a-e33c4921cac6,9,2026-03-13T16:48:13+00:00,2026-01-28T02:56:10+00:00,,,1862-05-14_0_0_0.xml
,2952,/group/james-merrill-linn-bucknellian-war/april-17-1862,"April 17, 1862",en,90ec03c7-aeb7-4cbf-a80a-8cb472ed3fe3,9,2026-03-06T18:42:10+00:00,2026-01-28T02:50:28+00:00,,,1862-04-17_0_0_0_1_0_0_0.xml
,2968,/group/james-merrill-linn-bucknellian-war/may-28-1862,"May 28, 1862",en,1933e6ff-5b5b-415a-b50d-fcfc750c3189,9,2026-03-13T16:50:14+00:00,2026-01-28T03:07:23+00:00,,,1862-05-28_0_0_0.xml
,2947,/group/james-merrill-linn-bucknellian-war/april-8-1862,"April 8, 1862",en,39be2add-341f-4c80-ab5e-c0b39e473c19,9,2026-03-02T16:34:31+00:00,2026-01-28T02:45:55+00:00,,,1862-04-08_0_0_0_0_0_0_0_0_0.xml
,2963,/group/james-merrill-linn-bucknellian-war/may-21-1862,"May 21, 1862",en,9a231e9c-19f9-4228-8ea3-a5e13ef89678,9,2026-03-13T18:17:51+00:00,2026-01-28T03:01:29+00:00,,,1862-05-21_0_0_0_0_0.xml
,2958,/group/james-merrill-linn-bucknellian-war/may-15-1862,"May 15, 1862",en,fc6e2ca9-834c-4e55-8699-8e3d86d46d49,9,2026-03-13T17:22:21+00:00,2026-01-28T02:57:03+00:00,,,1862-05-15_0_0_0_0.xml
,2948,/group/james-merrill-linn-bucknellian-war/april-9-1862,"April 9, 1862",en,d8687a7f-d7bc-4aa3-8a7b-25f2833897f5,9,2026-03-02T16:41:13+00:00,2026-01-28T02:46:48+00:00,,,1862-04-09_0_0_0_0_0_0_0.xml
,2966,/group/james-merrill-linn-bucknellian-war/may-26-1862,"May 26, 1862",en,ddc8ac2f-5e0e-40f0-b6ee-b6703f432500,9,2026-03-13T17:29:03+00:00,2026-01-28T03:05:42+00:00,,,1862-05-26_0_0_0_0_1.xml
,2874,/group/james-merrill-linn-bucknellian-war/january-11-1862,"January 11, 1862",en,0d73a313-cde8-4fb6-85eb-9a105a874722,9,2026-03-01T20:04:28+00:00,2026-01-28T01:39:08+00:00,,,1862-01-11_0_0_0_0_1_0.xml
,2854,/group/james-merrill-linn-bucknellian-war/december-18-1861,"December 18, 1861",en,51e9d5eb-f7e5-479b-a68a-2cd66947ec2f,9,2026-03-08T17:58:45+00:00,2026-01-28T01:06:22+00:00,,,1861-12-18_0_0_0_0_0_0_0_0_0_0_0_0.xml
,2869,/group/james-merrill-linn-bucknellian-war/january-6-1862,"January 6, 1862",en,28fb8231-7b75-4886-ab3f-b33e939d0baf,9,2026-03-17T14:16:09+00:00,2026-01-28T01:28:15+00:00,,,1862-01-06_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0.xml
,2857,/group/james-merrill-linn-bucknellian-war/december-21-1861,"December 21, 1861",en,43b96b1b-50f8-48c7-b857-848564481739,9,2026-03-08T18:11:21+00:00,2026-01-28T01:11:45+00:00,,,1861-12-21_0_0_0_0_0_0_0.xml
,2856,/group/james-merrill-linn-bucknellian-war/december-20-1861,"December 20, 1861",en,3449a939-2337-4cbd-ae53-ad6761f91b04,9,2026-03-08T18:06:27+00:00,2026-01-28T01:09:58+00:00,,,1861-12-20_0_0_0_0_0_0_0_0.xml
,2855,/group/james-merrill-linn-bucknellian-war/december-19-1861,"December 19, 1861",en,1e9485c7-6e92-4ebf-b663-afdda40d1bbc,9,2026-03-08T18:02:55+00:00,2026-01-28T01:07:28+00:00,,,1861-12-19_0_0_0_0_0_0_0_0.xml
,2853,/group/james-merrill-linn-bucknellian-war/december-17-1861,"December 17, 1861",en,fcaf0dab-ceee-4046-87dd-5e3cb57812d6,9,2026-03-08T17:50:28+00:00,2026-01-28T01:05:19+00:00,,,1861-12-17_0_0_0_0_0_0_0_0.xml
